,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,duration
1838,10,10,10,10,-2,-2,-2,-2,2,2,2,2,-9,-9,-9,-9,-20,-20,-20,-20,-29,-29,-29,-29,-35,-35,-35,-35,-28,-28,-28,-28,-40,-40,-40,-40,-40,-40,-40,-40,-30,-30,-30,-30,-25,-25,-25,-25,-14,-14,-14,-14,-2,-2,-2,-2,-6,-6,-6,-6,-13,-13,-13,-13,-11,-11,-11,-11,-21,-21,-21,-21,-28,-28,-28,-28,-24,-24,-24,-24,-20,-20,-20,-20,-24,-24,-24,-24,-23,-23,-23,-23,-17,-17,-17,-17,-5,-5,-5,-5,25
1839,10,10,10,10,2,2,2,2,2,2,2,2,-2,-2,-2,-2,1,1,1,1,11,11,11,11,2,2,2,2,-5,-5,-5,-5,-16,-16,-16,-16,-6,-6,-6,-6,-11,-11,-11,-11,-22,-22,-22,-22,-21,-21,-21,-21,-32,-32,-32,-32,-39,-39,-39,-39,-48,-48,-48,-48,-55,-55,-55,-55,-62,-62,-62,-62,-70,-70,-70,-70,-69,-69,-69,-69,-61,-61,-61,-61,-73,-73,-73,-73,-76,-76,-76,-76,-78,-78,-78,-78,-81,-81,-81,-81,25
1840,-10,-10,-10,-10,-1,-1,-1,-1,-10,-10,-10,-10,-9,-9,-9,-9,-20,-20,-20,-20,-13,-13,-13,-13,-18,-18,-18,-18,-26,-26,-26,-26,-30,-30,-30,-30,-22,-22,-22,-22,-12,-12,-12,-12,-3,-3,-3,-3,-12,-12,-12,-12,-8,-8,-8,-8,-15,-15,-15,-15,-23,-23,-23,-23,-18,-18,-18,-18,-30,-30,-30,-30,-38,-38,-38,-38,-43,-43,-43,-43,-39,-39,-39,-39,-29,-29,-29,-29,-26,-26,-26,-26,-24,-24,-24,-24,-34,-34,-34,-34,25
1841,5,5,5,5,-2,-2,-2,-2,-14,-14,-14,-14,-10,-10,-10,-10,-15,-15,-15,-15,-27,-27,-27,-27,-24,-24,-24,-24,-14,-14,-14,-14,-24,-24,-24,-24,-31,-31,-31,-31,-40,-40,-40,-40,-51,-51,-51,-51,-59,-59,-59,-59,-49,-49,-49,-49,-44,-44,-44,-44,-36,-36,-36,-36,-28,-28,-28,-28,-35,-35,-35,-35,-35,-35,-35,-35,-26,-26,-26,-26,-37,-37,-37,-37,-31,-31,-31,-31,-23,-23,-23,-23,-17,-17,-17,-17,-10,-10,-10,-10,25
1842,7,7,7,7,6,6,6,6,7,7,7,7,-4,-4,-4,-4,-14,-14,-14,-14,-3,-3,-3,-3,7,7,7,7,9,9,9,9,7,7,7,7,-4,-4,-4,-4,8,8,8,8,13,13,13,13,24,24,24,24,31,31,31,31,40,40,40,40,39,39,39,39,32,32,32,32,33,33,33,33,38,38,38,38,26,26,26,26,33,33,33,33,31,31,31,31,41,41,41,41,47,47,47,47,41,41,41,41,25
1843,-10,-10,-10,-10,-12,-12,-12,-12,-5,-5,-5,-5,2,2,2,2,2,2,2,2,-9,-9,-9,-9,-4,-4,-4,-4,-1,-1,-1,-1,6,6,6,6,-6,-6,-6,-6,-8,-8,-8,-8,-1,-1,-1,-1,-9,-9,-9,-9,-13,-13,-13,-13,-10,-10,-10,-10,-14,-14,-14,-14,-15,-15,-15,-15,-21,-21,-21,-21,-13,-13,-13,-13,-17,-17,-17,-17,-19,-19,-19,-19,-8,-8,-8,-8,4,4,4,4,-7,-7,-7,-7,-19,-19,-19,-19,25
1844,2,2,2,2,-1,-1,-1,-1,7,7,7,7,0,0,0,0,6,6,6,6,-2,-2,-2,-2,-14,-14,-14,-14,-17,-17,-17,-17,-9,-9,-9,-9,-5,-5,-5,-5,-7,-7,-7,-7,3,3,3,3,15,15,15,15,12,12,12,12,10,10,10,10,9,9,9,9,4,4,4,4,11,11,11,11,20,20,20,20,8,8,8,8,15,15,15,15,11,11,11,11,21,21,21,21,16,16,16,16,7,7,7,7,25
1845,-1,-1,-1,-1,4,4,4,4,13,13,13,13,7,7,7,7,-1,-1,-1,-1,-1,-1,-1,-1,-6,-6,-6,-6,2,2,2,2,-3,-3,-3,-3,7,7,7,7,16,16,16,16,19,19,19,19,9,9,9,9,12,12,12,12,23,23,23,23,25,25,25,25,29,29,29,29,34,34,34,34,29,29,29,29,41,41,41,41,41,41,41,41,44,44,44,44,38,38,38,38,36,36,36,36,24,24,24,24,25
1846,7,7,7,7,-3,-3,-3,-3,-11,-11,-11,-11,-4,-4,-4,-4,7,7,7,7,-4,-4,-4,-4,-9,-9,-9,-9,-8,-8,-8,-8,-7,-7,-7,-7,1,1,1,1,10,10,10,10,13,13,13,13,20,20,20,20,11,11,11,11,9,9,9,9,4,4,4,4,6,6,6,6,-5,-5,-5,-5,-8,-8,-8,-8,-15,-15,-15,-15,-12,-12,-12,-12,-12,-12,-12,-12,-8,-8,-8,-8,-7,-7,-7,-7,-5,-5,-5,-5,25
1847,-11,-11,-11,-11,-16,-16,-16,-16,-22,-22,-22,-22,-18,-18,-18,-18,-18,-18,-18,-18,-26,-26,-26,-26,-15,-15,-15,-15,-21,-21,-21,-21,-23,-23,-23,-23,-15,-15,-15,-15,-11,-11,-11,-11,-12,-12,-12,-12,-9,-9,-9,-9,-5,-5,-5,-5,-5,-5,-5,-5,-8,-8,-8,-8,-14,-14,-14,-14,-4,-4,-4,-4,8,8,8,8,3,3,3,3,12,12,12,12,12,12,12,12,6,6,6,6,18,18,18,18,8,8,8,8,25
1848,8,8,8,8,-2,-2,-2,-2,-2,-2,-2,-2,-4,-4,-4,-4,1,1,1,1,10,10,10,10,0,0,0,0,-11,-11,-11,-11,-12,-12,-12,-12,-10,-10,-10,-10,2,2,2,2,4,4,4,4,6,6,6,6,16,16,16,16,12,12,12,12,8,8,8,8,18,18,18,18,13,13,13,13,6,6,6,6,11,11,11,11,11,11,11,11,21,21,21,21,31,31,31,31,30,30,30,30,36,36,36,36,25
1849,-1,-1,-1,-1,6,6,6,6,5,5,5,5,15,15,15,15,7,7,7,7,9,9,9,9,12,12,12,12,10,10,10,10,16,16,16,16,6,6,6,6,0,0,0,0,-10,-10,-10,-10,-12,-12,-12,-12,-11,-11,-11,-11,-10,-10,-10,-10,-15,-15,-15,-15,-17,-17,-17,-17,-16,-16,-16,-16,-23,-23,-23,-23,-24,-24,-24,-24,-14,-14,-14,-14,-22,-22,-22,-22,-22,-22,-22,-22,-11,-11,-11,-11,-14,-14,-14,-14,25
1850,-8,-8,-8,-8,-19,-19,-19,-19,-31,-31,-31,-31,-24,-24,-24,-24,-20,-20,-20,-20,-30,-30,-30,-30,-31,-31,-31,-31,-19,-19,-19,-19,-12,-12,-12,-12,-12,-12,-12,-12,-7,-7,-7,-7,-18,-18,-18,-18,-25,-25,-25,-25,-20,-20,-20,-20,-8,-8,-8,-8,-12,-12,-12,-12,-12,-12,-12,-12,-4,-4,-4,-4,8,8,8,8,13,13,13,13,7,7,7,7,18,18,18,18,20,20,20,20,28,28,28,28,34,34,34,34,25
1851,9,9,9,9,10,10,10,10,18,18,18,18,20,20,20,20,10,10,10,10,0,0,0,0,5,5,5,5,-2,-2,-2,-2,-4,-4,-4,-4,-1,-1,-1,-1,-13,-13,-13,-13,-2,-2,-2,-2,6,6,6,6,5,5,5,5,-2,-2,-2,-2,3,3,3,3,0,0,0,0,8,8,8,8,-2,-2,-2,-2,0,0,0,0,-10,-10,-10,-10,-15,-15,-15,-15,-25,-25,-25,-25,-37,-37,-37,-37,-34,-34,-34,-34,25
1852,9,9,9,9,-2,-2,-2,-2,-6,-6,-6,-6,-7,-7,-7,-7,-8,-8,-8,-8,-4,-4,-4,-4,1,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,11,11,11,11,2,2,2,2,6,6,6,6,4,4,4,4,1,1,1,1,1,1,1,1,0,0,0,0,11,11,11,11,13,13,13,13,24,24,24,24,29,29,29,29,25
1853,8,8,8,8,6,6,6,6,4,4,4,4,9,9,9,9,19,19,19,19,21,21,21,21,13,13,13,13,14,14,14,14,6,6,6,6,-3,-3,-3,-3,3,3,3,3,-4,-4,-4,-4,-14,-14,-14,-14,-7,-7,-7,-7,-19,-19,-19,-19,-20,-20,-20,-20,-21,-21,-21,-21,-29,-29,-29,-29,-31,-31,-31,-31,-31,-31,-31,-31,-27,-27,-27,-27,-26,-26,-26,-26,-20,-20,-20,-20,-18,-18,-18,-18,-6,-6,-6,-6,25
1854,7,7,7,7,-5,-5,-5,-5,1,1,1,1,13,13,13,13,1,1,1,1,1,1,1,1,-4,-4,-4,-4,-1,-1,-1,-1,-5,-5,-5,-5,-5,-5,-5,-5,-13,-13,-13,-13,-20,-20,-20,-20,-21,-21,-21,-21,-16,-16,-16,-16,-8,-8,-8,-8,-6,-6,-6,-6,4,4,4,4,8,8,8,8,7,7,7,7,4,4,4,4,-6,-6,-6,-6,-8,-8,-8,-8,-7,-7,-7,-7,-12,-12,-12,-12,-2,-2,-2,-2,25
1855,-5,-5,-5,-5,-8,-8,-8,-8,-9,-9,-9,-9,-12,-12,-12,-12,-5,-5,-5,-5,2,2,2,2,3,3,3,3,12,12,12,12,22,22,22,22,29,29,29,29,33,33,33,33,24,24,24,24,31,31,31,31,21,21,21,21,16,16,16,16,5,5,5,5,15,15,15,15,26,26,26,26,25,25,25,25,32,32,32,32,23,23,23,23,12,12,12,12,11,11,11,11,19,19,19,19,27,27,27,27,25
1856,2,2,2,2,3,3,3,3,-2,-2,-2,-2,-8,-8,-8,-8,-17,-17,-17,-17,-8,-8,-8,-8,-10,-10,-10,-10,-18,-18,-18,-18,-9,-9,-9,-9,-3,-3,-3,-3,0,0,0,0,-4,-4,-4,-4,-7,-7,-7,-7,-8,-8,-8,-8,-14,-14,-14,-14,-16,-16,-16,-16,-15,-15,-15,-15,-12,-12,-12,-12,-13,-13,-13,-13,-9,-9,-9,-9,-12,-12,-12,-12,-12,-12,-12,-12,-5,-5,-5,-5,-15,-15,-15,-15,-16,-16,-16,-16,25
1857,4,4,4,4,13,13,13,13,16,16,16,16,9,9,9,9,12,12,12,12,1,1,1,1,5,5,5,5,14,14,14,14,6,6,6,6,2,2,2,2,-3,-3,-3,-3,1,1,1,1,11,11,11,11,20,20,20,20,18,18,18,18,14,14,14,14,14,14,14,14,12,12,12,12,10,10,10,10,2,2,2,2,-1,-1,-1,-1,-12,-12,-12,-12,-7,-7,-7,-7,-16,-16,-16,-16,-13,-13,-13,-13,25
1858,-8,-8,-8,-8,1,1,1,1,-9,-9,-9,-9,-15,-15,-15,-15,-11,-11,-11,-11,-18,-18,-18,-18,-28,-28,-28,-28,-31,-31,-31,-31,-30,-30,-30,-30,-25,-25,-25,-25,-32,-32,-32,-32,-37,-37,-37,-37,-47,-47,-47,-47,-51,-51,-51,-51,-61,-61,-61,-61,-70,-70,-70,-70,-76,-76,-76,-76,-85,-85,-85,-85,-80,-80,-80,-80,-87,-87,-87,-87,-95,-95,-95,-95,-92,-92,-92,-92,-102,-102,-102,-102,-106,-106,-106,-106,-95,-95,-95,-95,25
1859,3,3,3,3,-2,-2,-2,-2,-6,-6,-6,-6,4,4,4,4,13,13,13,13,13,13,13,13,3,3,3,3,-6,-6,-6,-6,-5,-5,-5,-5,-8,-8,-8,-8,-1,-1,-1,-1,9,9,9,9,3,3,3,3,2,2,2,2,-3,-3,-3,-3,0,0,0,0,-9,-9,-9,-9,-8,-8,-8,-8,-15,-15,-15,-15,-3,-3,-3,-3,1,1,1,1,6,6,6,6,16,16,16,16,26,26,26,26,25,25,25,25,25
1860,1,1,1,1,9,9,9,9,18,18,18,18,11,11,11,11,9,9,9,9,20,20,20,20,10,10,10,10,11,11,11,11,14,14,14,14,26,26,26,26,26,26,26,26,37,37,37,37,42,42,42,42,40,40,40,40,48,48,48,48,41,41,41,41,37,37,37,37,37,37,37,37,37,37,37,37,31,31,31,31,33,33,33,33,28,28,28,28,36,36,36,36,40,40,40,40,40,40,40,40,25
1861,-4,-4,-4,-4,6,6,6,6,15,15,15,15,27,27,27,27,17,17,17,17,19,19,19,19,17,17,17,17,14,14,14,14,12,12,12,12,16,16,16,16,27,27,27,27,26,26,26,26,23,23,23,23,35,35,35,35,36,36,36,36,25,25,25,25,16,16,16,16,14,14,14,14,23,23,23,23,31,31,31,31,22,22,22,22,25,25,25,25,20,20,20,20,10,10,10,10,13,13,13,13,25
1862,-2,-2,-2,-2,-9,-9,-9,-9,-14,-14,-14,-14,-4,-4,-4,-4,0,0,0,0,4,4,4,4,-5,-5,-5,-5,-5,-5,-5,-5,-14,-14,-14,-14,-8,-8,-8,-8,2,2,2,2,8,8,8,8,7,7,7,7,0,0,0,0,11,11,11,11,10,10,10,10,7,7,7,7,9,9,9,9,20,20,20,20,21,21,21,21,10,10,10,10,9,9,9,9,7,7,7,7,16,16,16,16,23,23,23,23,25
1863,7,7,7,7,-3,-3,-3,-3,-11,-11,-11,-11,0,0,0,0,12,12,12,12,8,8,8,8,-3,-3,-3,-3,-3,-3,-3,-3,-6,-6,-6,-6,6,6,6,6,10,10,10,10,21,21,21,21,16,16,16,16,20,20,20,20,11,11,11,11,11,11,11,11,4,4,4,4,-2,-2,-2,-2,-1,-1,-1,-1,-13,-13,-13,-13,-17,-17,-17,-17,-23,-23,-23,-23,-31,-31,-31,-31,-32,-32,-32,-32,-42,-42,-42,-42,25
1864,-7,-7,-7,-7,5,5,5,5,11,11,11,11,14,14,14,14,9,9,9,9,14,14,14,14,8,8,8,8,9,9,9,9,14,14,14,14,2,2,2,2,-10,-10,-10,-10,1,1,1,1,-11,-11,-11,-11,-13,-13,-13,-13,-17,-17,-17,-17,-15,-15,-15,-15,-15,-15,-15,-15,-7,-7,-7,-7,-2,-2,-2,-2,9,9,9,9,9,9,9,9,20,20,20,20,20,20,20,20,31,31,31,31,20,20,20,20,25
1865,-9,-9,-9,-9,-12,-12,-12,-12,0,0,0,0,-10,-10,-10,-10,-11,-11,-11,-11,0,0,0,0,-10,-10,-10,-10,-20,-20,-20,-20,-24,-24,-24,-24,-24,-24,-24,-24,-16,-16,-16,-16,-26,-26,-26,-26,-22,-22,-22,-22,-11,-11,-11,-11,-8,-8,-8,-8,-16,-16,-16,-16,-11,-11,-11,-11,-21,-21,-21,-21,-25,-25,-25,-25,-36,-36,-36,-36,-32,-32,-32,-32,-27,-27,-27,-27,-23,-23,-23,-23,-17,-17,-17,-17,-12,-12,-12,-12,25
1866,5,5,5,5,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,7,7,7,7,18,18,18,18,21,21,21,21,19,19,19,19,19,19,19,19,19,19,19,19,24,24,24,24,36,36,36,36,37,37,37,37,25,25,25,25,29,29,29,29,35,35,35,35,34,34,34,34,23,23,23,23,19,19,19,19,28,28,28,28,32,32,32,32,36,36,36,36,39,39,39,39,40,40,40,40,36,36,36,36,25
1867,8,8,8,8,0,0,0,0,-1,-1,-1,-1,-12,-12,-12,-12,-18,-18,-18,-18,-22,-22,-22,-22,-27,-27,-27,-27,-31,-31,-31,-31,-41,-41,-41,-41,-49,-49,-49,-49,-58,-58,-58,-58,-66,-66,-66,-66,-73,-73,-73,-73,-64,-64,-64,-64,-55,-55,-55,-55,-43,-43,-43,-43,-38,-38,-38,-38,-30,-30,-30,-30,-30,-30,-30,-30,-42,-42,-42,-42,-44,-44,-44,-44,-41,-41,-41,-41,-49,-49,-49,-49,-43,-43,-43,-43,-53,-53,-53,-53,25
1868,-1,-1,-1,-1,-11,-11,-11,-11,-18,-18,-18,-18,-22,-22,-22,-22,-16,-16,-16,-16,-24,-24,-24,-24,-19,-19,-19,-19,-15,-15,-15,-15,-6,-6,-6,-6,-15,-15,-15,-15,-15,-15,-15,-15,-16,-16,-16,-16,-10,-10,-10,-10,-6,-6,-6,-6,-14,-14,-14,-14,-21,-21,-21,-21,-13,-13,-13,-13,-10,-10,-10,-10,1,1,1,1,-4,-4,-4,-4,-13,-13,-13,-13,-5,-5,-5,-5,-8,-8,-8,-8,0,0,0,0,10,10,10,10,25
1869,3,3,3,3,2,2,2,2,12,12,12,12,13,13,13,13,9,9,9,9,11,11,11,11,6,6,6,6,-4,-4,-4,-4,-10,-10,-10,-10,-15,-15,-15,-15,-6,-6,-6,-6,0,0,0,0,10,10,10,10,21,21,21,21,23,23,23,23,14,14,14,14,17,17,17,17,9,9,9,9,7,7,7,7,16,16,16,16,19,19,19,19,28,28,28,28,34,34,34,34,39,39,39,39,28,28,28,28,25
1870,12,12,12,12,11,11,11,11,17,17,17,17,24,24,24,24,36,36,36,36,41,41,41,41,43,43,43,43,39,39,39,39,50,50,50,50,46,46,46,46,53,53,53,53,53,53,53,53,64,64,64,64,67,67,67,67,60,60,60,60,57,57,57,57,59,59,59,59,63,63,63,63,66,66,66,66,69,69,69,69,68,68,68,68,66,66,66,66,74,74,74,74,79,79,79,79,91,91,91,91,25
1871,-10,-10,-10,-10,-1,-1,-1,-1,-13,-13,-13,-13,-19,-19,-19,-19,-24,-24,-24,-24,-16,-16,-16,-16,-11,-11,-11,-11,-17,-17,-17,-17,-27,-27,-27,-27,-30,-30,-30,-30,-20,-20,-20,-20,-27,-27,-27,-27,-21,-21,-21,-21,-22,-22,-22,-22,-28,-28,-28,-28,-30,-30,-30,-30,-29,-29,-29,-29,-23,-23,-23,-23,-23,-23,-23,-23,-32,-32,-32,-32,-43,-43,-43,-43,-38,-38,-38,-38,-32,-32,-32,-32,-35,-35,-35,-35,-28,-28,-28,-28,25
1872,2,2,2,2,-2,-2,-2,-2,-14,-14,-14,-14,-21,-21,-21,-21,-16,-16,-16,-16,-22,-22,-22,-22,-18,-18,-18,-18,-29,-29,-29,-29,-39,-39,-39,-39,-45,-45,-45,-45,-57,-57,-57,-57,-57,-57,-57,-57,-65,-65,-65,-65,-62,-62,-62,-62,-58,-58,-58,-58,-66,-66,-66,-66,-64,-64,-64,-64,-54,-54,-54,-54,-45,-45,-45,-45,-57,-57,-57,-57,-58,-58,-58,-58,-69,-69,-69,-69,-70,-70,-70,-70,-76,-76,-76,-76,-78,-78,-78,-78,25
1873,-11,-11,-11,-11,-4,-4,-4,-4,-14,-14,-14,-14,-5,-5,-5,-5,-5,-5,-5,-5,-7,-7,-7,-7,-3,-3,-3,-3,-6,-6,-6,-6,-4,-4,-4,-4,-12,-12,-12,-12,-22,-22,-22,-22,-27,-27,-27,-27,-38,-38,-38,-38,-35,-35,-35,-35,-46,-46,-46,-46,-44,-44,-44,-44,-48,-48,-48,-48,-55,-55,-55,-55,-45,-45,-45,-45,-44,-44,-44,-44,-43,-43,-43,-43,-48,-48,-48,-48,-43,-43,-43,-43,-31,-31,-31,-31,-26,-26,-26,-26,25
1874,-3,-3,-3,-3,9,9,9,9,11,11,11,11,2,2,2,2,-3,-3,-3,-3,7,7,7,7,-1,-1,-1,-1,11,11,11,11,14,14,14,14,18,18,18,18,6,6,6,6,8,8,8,8,4,4,4,4,8,8,8,8,-1,-1,-1,-1,-13,-13,-13,-13,-20,-20,-20,-20,-21,-21,-21,-21,-29,-29,-29,-29,-24,-24,-24,-24,-25,-25,-25,-25,-23,-23,-23,-23,-19,-19,-19,-19,-31,-31,-31,-31,-35,-35,-35,-35,25
1875,12,12,12,12,10,10,10,10,6,6,6,6,10,10,10,10,5,5,5,5,-5,-5,-5,-5,-16,-16,-16,-16,-7,-7,-7,-7,-9,-9,-9,-9,-10,-10,-10,-10,-7,-7,-7,-7,-4,-4,-4,-4,-4,-4,-4,-4,-1,-1,-1,-1,-9,-9,-9,-9,-7,-7,-7,-7,-16,-16,-16,-16,-22,-22,-22,-22,-11,-11,-11,-11,-3,-3,-3,-3,-12,-12,-12,-12,-3,-3,-3,-3,-10,-10,-10,-10,-3,-3,-3,-3,-4,-4,-4,-4,25
1876,12,12,12,12,19,19,19,19,31,31,31,31,34,34,34,34,40,40,40,40,35,35,35,35,45,45,45,45,34,34,34,34,27,27,27,27,24,24,24,24,16,16,16,16,15,15,15,15,20,20,20,20,22,22,22,22,18,18,18,18,20,20,20,20,16,16,16,16,23,23,23,23,32,32,32,32,31,31,31,31,35,35,35,35,37,37,37,37,34,34,34,34,36,36,36,36,44,44,44,44,25
1877,0,0,0,0,-10,-10,-10,-10,-3,-3,-3,-3,7,7,7,7,18,18,18,18,6,6,6,6,17,17,17,17,5,5,5,5,9,9,9,9,9,9,9,9,17,17,17,17,17,17,17,17,22,22,22,22,27,27,27,27,24,24,24,24,25,25,25,25,29,29,29,29,22,22,22,22,21,21,21,21,33,33,33,33,29,29,29,29,26,26,26,26,38,38,38,38,42,42,42,42,40,40,40,40,25
1878,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,7,7,7,7,4,4,4,4,16,16,16,16,10,10,10,10,15,15,15,15,16,16,16,16,6,6,6,6,6,6,6,6,-1,-1,-1,-1,10,10,10,10,5,5,5,5,13,13,13,13,5,5,5,5,9,9,9,9,19,19,19,19,21,21,21,21,29,29,29,29,21,21,21,21,10,10,10,10,5,5,5,5,-1,-1,-1,-1,5,5,5,5,25
1879,3,3,3,3,-5,-5,-5,-5,7,7,7,7,-2,-2,-2,-2,-6,-6,-6,-6,-3,-3,-3,-3,-4,-4,-4,-4,3,3,3,3,14,14,14,14,4,4,4,4,-2,-2,-2,-2,0,0,0,0,-9,-9,-9,-9,2,2,2,2,-1,-1,-1,-1,1,1,1,1,0,0,0,0,-5,-5,-5,-5,-17,-17,-17,-17,-18,-18,-18,-18,-27,-27,-27,-27,-38,-38,-38,-38,-37,-37,-37,-37,-43,-43,-43,-43,-32,-32,-32,-32,25
1880,-1,-1,-1,-1,-3,-3,-3,-3,-4,-4,-4,-4,-13,-13,-13,-13,-18,-18,-18,-18,-15,-15,-15,-15,-22,-22,-22,-22,-21,-21,-21,-21,-19,-19,-19,-19,-7,-7,-7,-7,-16,-16,-16,-16,-17,-17,-17,-17,-28,-28,-28,-28,-16,-16,-16,-16,-27,-27,-27,-27,-23,-23,-23,-23,-20,-20,-20,-20,-22,-22,-22,-22,-34,-34,-34,-34,-41,-41,-41,-41,-38,-38,-38,-38,-44,-44,-44,-44,-42,-42,-42,-42,-45,-45,-45,-45,-48,-48,-48,-48,25
1881,-5,-5,-5,-5,6,6,6,6,14,14,14,14,25,25,25,25,27,27,27,27,18,18,18,18,13,13,13,13,20,20,20,20,31,31,31,31,40,40,40,40,43,43,43,43,36,36,36,36,44,44,44,44,37,37,37,37,27,27,27,27,29,29,29,29,18,18,18,18,27,27,27,27,39,39,39,39,51,51,51,51,45,45,45,45,48,48,48,48,46,46,46,46,54,54,54,54,66,66,66,66,25
1882,2,2,2,2,8,8,8,8,19,19,19,19,15,15,15,15,17,17,17,17,13,13,13,13,15,15,15,15,21,21,21,21,14,14,14,14,11,11,11,11,23,23,23,23,22,22,22,22,22,22,22,22,32,32,32,32,42,42,42,42,43,43,43,43,44,44,44,44,53,53,53,53,60,60,60,60,50,50,50,50,46,46,46,46,38,38,38,38,49,49,49,49,50,50,50,50,61,61,61,61,25
1883,-12,-12,-12,-12,-18,-18,-18,-18,-17,-17,-17,-17,-27,-27,-27,-27,-19,-19,-19,-19,-19,-19,-19,-19,-9,-9,-9,-9,-19,-19,-19,-19,-13,-13,-13,-13,-10,-10,-10,-10,-15,-15,-15,-15,-26,-26,-26,-26,-28,-28,-28,-28,-20,-20,-20,-20,-22,-22,-22,-22,-17,-17,-17,-17,-18,-18,-18,-18,-21,-21,-21,-21,-15,-15,-15,-15,-5,-5,-5,-5,-11,-11,-11,-11,-13,-13,-13,-13,-4,-4,-4,-4,-5,-5,-5,-5,-4,-4,-4,-4,25
1884,-2,-2,-2,-2,10,10,10,10,3,3,3,3,-7,-7,-7,-7,3,3,3,3,3,3,3,3,-2,-2,-2,-2,10,10,10,10,6,6,6,6,10,10,10,10,16,16,16,16,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,29,29,29,29,39,39,39,39,48,48,48,48,47,47,47,47,53,53,53,53,44,44,44,44,55,55,55,55,67,67,67,67,79,79,79,79,82,82,82,82,25
1885,10,10,10,10,7,7,7,7,6,6,6,6,-4,-4,-4,-4,-13,-13,-13,-13,-5,-5,-5,-5,-2,-2,-2,-2,1,1,1,1,12,12,12,12,17,17,17,17,5,5,5,5,16,16,16,16,10,10,10,10,16,16,16,16,8,8,8,8,12,12,12,12,2,2,2,2,9,9,9,9,5,5,5,5,16,16,16,16,20,20,20,20,32,32,32,32,26,26,26,26,26,26,26,26,37,37,37,37,25
1886,-11,-11,-11,-11,-5,-5,-5,-5,-7,-7,-7,-7,-7,-7,-7,-7,-1,-1,-1,-1,-12,-12,-12,-12,-14,-14,-14,-14,-15,-15,-15,-15,-8,-8,-8,-8,4,4,4,4,5,5,5,5,17,17,17,17,18,18,18,18,30,30,30,30,38,38,38,38,33,33,33,33,21,21,21,21,16,16,16,16,27,27,27,27,34,34,34,34,34,34,34,34,26,26,26,26,21,21,21,21,16,16,16,16,12,12,12,12,25
1887,1,1,1,1,-2,-2,-2,-2,8,8,8,8,-2,-2,-2,-2,-4,-4,-4,-4,-16,-16,-16,-16,-9,-9,-9,-9,-1,-1,-1,-1,-6,-6,-6,-6,-8,-8,-8,-8,0,0,0,0,8,8,8,8,0,0,0,0,11,11,11,11,20,20,20,20,21,21,21,21,13,13,13,13,4,4,4,4,-6,-6,-6,-6,-8,-8,-8,-8,-20,-20,-20,-20,-16,-16,-16,-16,-15,-15,-15,-15,-27,-27,-27,-27,-20,-20,-20,-20,25
1888,9,9,9,9,21,21,21,21,12,12,12,12,7,7,7,7,15,15,15,15,3,3,3,3,-1,-1,-1,-1,-6,-6,-6,-6,-1,-1,-1,-1,-2,-2,-2,-2,0,0,0,0,5,5,5,5,-2,-2,-2,-2,3,3,3,3,-4,-4,-4,-4,-1,-1,-1,-1,10,10,10,10,16,16,16,16,22,22,22,22,26,26,26,26,34,34,34,34,30,30,30,30,34,34,34,34,43,43,43,43,38,38,38,38,25
1889,-2,-2,-2,-2,-14,-14,-14,-14,-18,-18,-18,-18,-23,-23,-23,-23,-13,-13,-13,-13,-4,-4,-4,-4,-7,-7,-7,-7,-10,-10,-10,-10,-21,-21,-21,-21,-32,-32,-32,-32,-28,-28,-28,-28,-29,-29,-29,-29,-19,-19,-19,-19,-19,-19,-19,-19,-29,-29,-29,-29,-37,-37,-37,-37,-28,-28,-28,-28,-22,-22,-22,-22,-11,-11,-11,-11,-19,-19,-19,-19,-17,-17,-17,-17,-19,-19,-19,-19,-20,-20,-20,-20,-24,-24,-24,-24,-31,-31,-31,-31,25
1890,-11,-11,-11,-11,-14,-14,-14,-14,-10,-10,-10,-10,-11,-11,-11,-11,-18,-18,-18,-18,-30,-30,-30,-30,-31,-31,-31,-31,-41,-41,-41,-41,-53,-53,-53,-53,-45,-45,-45,-45,-37,-37,-37,-37,-28,-28,-28,-28,-25,-25,-25,-25,-23,-23,-23,-23,-22,-22,-22,-22,-20,-20,-20,-20,-21,-21,-21,-21,-17,-17,-17,-17,-19,-19,-19,-19,-7,-7,-7,-7,-1,-1,-1,-1,11,11,11,11,18,18,18,18,30,30,30,30,26,26,26,26,25
